Row ID,Postal Code,Product ID,Customer ID,Order ID,Order Date,Sales,Ship Date
6792,95823.0,FUR-FU-10003731,BF-11170,CA-2017-162348,10/11/2017,9.98,15/11/2017
6793,6824.0,OFF-BI-10001989,CS-12355,CA-2015-141005,15/08/2015,62.94,18/08/2015
6794,60610.0,OFF-ST-10000344,MC-17605,CA-2016-145394,16/11/2016,21.488,20/11/2016
6795,60610.0,TEC-PH-10001051,MC-17605,CA-2016-145394,16/11/2016,239.976,20/11/2016
6796,60610.0,FUR-FU-10001215,MC-17605,CA-2016-145394,16/11/2016,34.504,20/11/2016
6797,77041.0,FUR-FU-10001473,MC-18100,CA-2016-168809,25/08/2016,20.104,25/08/2016
6798,77041.0,OFF-BI-10000315,MC-18100,CA-2016-168809,25/08/2016,3.798,25/08/2016
6799,77041.0,FUR-FU-10002240,MC-18100,CA-2016-168809,25/08/2016,7.88,25/08/2016
6800,85023.0,FUR-TA-10002607,LW-16825,CA-2017-109827,25/12/2017,35.445,01/01/2018
6801,85023.0,TEC-MA-10003356,LW-16825,CA-2017-109827,25/12/2017,269.97,01/01/2018
6802,85023.0,TEC-AC-10002217,LW-16825,CA-2017-109827,25/12/2017,45.12,01/01/2018
6803,85023.0,TEC-AC-10004353,LW-16825,CA-2017-109827,25/12/2017,100.8,01/01/2018
6804,85023.0,FUR-CH-10004754,LW-16825,CA-2017-109827,25/12/2017,47.968,01/01/2018
6805,91767.0,TEC-AC-10002800,KH-16510,CA-2015-152233,05/10/2015,99.98,06/10/2015
6806,30318.0,OFF-PA-10001752,RB-19645,CA-2015-125682,22/11/2015,9.96,25/11/2015
6807,98208.0,OFF-BI-10003314,GD-14590,CA-2018-162880,25/12/2018,3.856,29/12/2018
6808,77095.0,OFF-PA-10000357,EB-13705,CA-2016-128125,31/03/2016,98.376,05/04/2016
6809,77095.0,FUR-FU-10001085,EB-13705,CA-2016-128125,31/03/2016,22.38,05/04/2016
6810,19140.0,OFF-BI-10000301,PS-18760,CA-2018-156237,14/09/2018,3.882,15/09/2018
6811,19140.0,TEC-MA-10002930,PS-18760,CA-2018-156237,14/09/2018,12.585,15/09/2018
6812,19140.0,FUR-CH-10002372,PS-18760,CA-2018-156237,14/09/2018,113.372,15/09/2018
6813,19140.0,OFF-BI-10003707,PS-18760,CA-2018-156237,14/09/2018,18.312,15/09/2018
6814,19140.0,FUR-FU-10001057,PS-18760,CA-2018-156237,14/09/2018,127.936,15/09/2018
6815,19140.0,TEC-MA-10001681,PS-18760,CA-2018-156237,14/09/2018,241.17,15/09/2018
6816,98105.0,FUR-FU-10003981,GH-14425,CA-2015-144414,17/06/2015,6.24,21/06/2015
6817,98105.0,OFF-FA-10000624,GH-14425,CA-2015-144414,17/06/2015,17.9,21/06/2015
6818,98105.0,OFF-BI-10004995,GH-14425,CA-2015-144414,17/06/2015,3266.376,21/06/2015
6819,61604.0,OFF-BI-10003784,LO-17170,CA-2018-163860,28/12/2018,1.68,01/01/2019
6820,61604.0,FUR-FU-10004586,LO-17170,CA-2018-163860,28/12/2018,7.968,01/01/2019
6821,61604.0,FUR-CH-10004698,LO-17170,CA-2018-163860,28/12/2018,113.372,01/01/2019
6822,61604.0,FUR-FU-10001935,LO-17170,CA-2018-163860,28/12/2018,2.96,01/01/2019
6823,90036.0,OFF-AP-10003040,CS-12505,US-2018-115609,02/11/2018,168.1,07/11/2018
6824,36116.0,OFF-EN-10001335,YS-21880,CA-2016-154291,25/07/2016,98.46,29/07/2016
6825,36116.0,FUR-TA-10002041,YS-21880,CA-2016-154291,25/07/2016,358.58,29/07/2016
6826,47905.0,OFF-ST-10001558,TC-20980,CA-2017-118689,02/10/2017,32.48,09/10/2017
6827,47905.0,TEC-CO-10004722,TC-20980,CA-2017-118689,02/10/2017,17499.95,09/10/2017
6828,47905.0,OFF-BI-10004600,TC-20980,CA-2017-118689,02/10/2017,735.98,09/10/2017
6829,47905.0,OFF-BI-10003712,TC-20980,CA-2017-118689,02/10/2017,34.37,09/10/2017
6830,47905.0,OFF-AR-10001958,TC-20980,CA-2017-118689,02/10/2017,33.96,09/10/2017
6831,10009.0,TEC-PH-10001750,PW-19030,CA-2017-140438,24/12/2017,197.97,27/12/2017
6832,10024.0,OFF-AP-10002287,CS-11860,US-2018-123204,21/07/2018,17.48,27/07/2018
6833,60610.0,OFF-AR-10003183,DP-13165,CA-2016-112522,10/10/2016,8.016,17/10/2016
6834,92704.0,FUR-TA-10003008,PJ-19015,CA-2017-153101,08/09/2017,146.04,08/09/2017
6835,90640.0,TEC-AC-10004803,BM-11575,CA-2017-142615,20/11/2017,27.88,24/11/2017
6836,91360.0,OFF-LA-10003510,DL-13495,CA-2018-142643,15/10/2018,152.65,20/10/2018
6837,91360.0,FUR-FU-10000087,DL-13495,CA-2018-142643,15/10/2018,22.72,20/10/2018
6838,8360.0,OFF-AR-10003732,BF-10975,CA-2016-116260,06/07/2016,11.12,12/07/2016
6839,90503.0,OFF-AP-10000275,FC-14335,CA-2018-107517,05/02/2018,1640.7,09/02/2018
6840,90503.0,TEC-PH-10003505,FC-14335,CA-2018-107517,05/02/2018,371.2,09/02/2018
6841,45373.0,OFF-BI-10002852,MP-18175,CA-2016-166338,06/12/2016,14.832,07/12/2016
6842,22153.0,TEC-AC-10004877,AJ-10795,CA-2017-123946,12/09/2017,20.7,17/09/2017
6843,22153.0,OFF-FA-10002975,AJ-10795,CA-2017-123946,12/09/2017,11.34,17/09/2017
6844,22153.0,OFF-ST-10000419,AJ-10795,CA-2017-123946,12/09/2017,67.9,17/09/2017
6845,22153.0,FUR-CH-10002073,AJ-10795,CA-2017-123946,12/09/2017,1059.12,17/09/2017
6846,92020.0,FUR-CH-10000155,BC-11125,CA-2015-147543,06/07/2015,478.48,12/07/2015
6847,90036.0,OFF-PA-10001260,RS-19420,US-2017-159093,09/05/2017,32.04,14/05/2017
6848,85023.0,TEC-PH-10001924,NP-18670,CA-2017-162110,18/07/2017,55.992,22/07/2017
6849,60423.0,OFF-PA-10003134,BT-11440,US-2017-163461,18/06/2017,76.864,21/06/2017
6850,90045.0,FUR-FU-10000409,BP-11230,CA-2015-101462,20/04/2015,59.92,25/04/2015
6851,53132.0,FUR-BO-10002545,JO-15145,US-2017-100461,08/01/2017,1565.88,12/01/2017
6852,53132.0,OFF-BI-10001460,JO-15145,US-2017-100461,08/01/2017,106.05,12/01/2017
6853,72209.0,OFF-ST-10001328,MF-18250,US-2018-162670,23/12/2018,62.04,28/12/2018
6854,72209.0,TEC-PH-10003601,MF-18250,US-2018-162670,23/12/2018,494.97,28/12/2018
6855,72209.0,OFF-ST-10001522,MF-18250,US-2018-162670,23/12/2018,367.96,28/12/2018
6856,72209.0,OFF-PA-10001994,MF-18250,US-2018-162670,23/12/2018,44.96,28/12/2018
6857,72209.0,OFF-EN-10001453,MF-18250,US-2018-162670,23/12/2018,182.94,28/12/2018
6858,90008.0,OFF-PA-10004911,PS-18760,CA-2018-128965,17/04/2018,28.14,22/04/2018
6859,90008.0,OFF-LA-10001404,PS-18760,CA-2018-128965,17/04/2018,7.38,22/04/2018
6860,90008.0,OFF-FA-10001561,PS-18760,CA-2018-128965,17/04/2018,10.9,22/04/2018
6861,90008.0,TEC-AC-10001383,PS-18760,CA-2018-128965,17/04/2018,274.89,22/04/2018
6862,90008.0,OFF-LA-10003190,PS-18760,CA-2018-128965,17/04/2018,23.04,22/04/2018
6863,90008.0,FUR-CH-10003774,PS-18760,CA-2018-128965,17/04/2018,218.352,22/04/2018
6864,78207.0,OFF-PA-10000520,MY-17380,CA-2018-138618,01/12/2018,10.368,08/12/2018
6865,90004.0,OFF-BI-10004465,SC-20230,US-2017-126452,21/08/2017,12.672,28/08/2017
6866,90004.0,TEC-PH-10003555,SC-20230,US-2017-126452,21/08/2017,91.96,28/08/2017
6867,90004.0,TEC-AC-10000844,SC-20230,US-2017-126452,21/08/2017,254.97,28/08/2017
6868,90004.0,TEC-PH-10003187,SC-20230,US-2017-126452,21/08/2017,31.984,28/08/2017
6869,90004.0,FUR-TA-10003569,SC-20230,US-2017-126452,21/08/2017,2887.056,28/08/2017
6870,90004.0,OFF-PA-10003848,SC-20230,US-2017-126452,21/08/2017,12.96,28/08/2017
6871,90004.0,OFF-PA-10002606,SC-20230,US-2017-126452,21/08/2017,47.52,28/08/2017
6872,60610.0,OFF-LA-10004853,RF-19345,CA-2017-145009,05/12/2017,11.952,08/12/2017
6873,98105.0,OFF-PA-10004948,SG-20080,CA-2016-162544,16/12/2016,4.98,19/12/2016
6874,77705.0,OFF-BI-10003676,TB-21520,CA-2015-124394,17/10/2015,10.78,22/10/2015
6875,77705.0,TEC-AC-10001314,TB-21520,CA-2015-124394,17/10/2015,119.976,22/10/2015
6876,23320.0,OFF-LA-10004545,MM-17920,US-2017-121013,05/09/2017,25.06,10/09/2017
6877,23320.0,FUR-TA-10003238,MM-17920,US-2017-121013,05/09/2017,1652.94,10/09/2017
6878,75217.0,FUR-FU-10004952,CG-12520,US-2016-123918,15/10/2016,131.376,15/10/2016
6879,75217.0,OFF-PA-10003001,CG-12520,US-2016-123918,15/10/2016,5.344,15/10/2016
6880,98105.0,FUR-CH-10001215,TW-21025,CA-2016-137113,01/12/2016,2003.92,05/12/2016
6881,98105.0,OFF-PA-10004255,TW-21025,CA-2016-137113,01/12/2016,32.4,05/12/2016
6882,98105.0,FUR-TA-10001705,TW-21025,CA-2016-137113,01/12/2016,1913.4,05/12/2016
6883,98105.0,OFF-ST-10002554,TW-21025,CA-2016-137113,01/12/2016,146.73,05/12/2016
6884,98105.0,OFF-PA-10002222,TW-21025,CA-2016-137113,01/12/2016,114.2,05/12/2016
6885,55407.0,FUR-CH-10002320,BD-11320,CA-2016-120677,31/05/2016,2567.84,04/06/2016
6886,45503.0,TEC-AC-10003499,HA-14905,CA-2018-123036,10/09/2018,37.056,17/09/2018
6887,45503.0,TEC-PH-10003580,HA-14905,CA-2018-123036,10/09/2018,259.896,17/09/2018
6888,90032.0,OFF-PA-10004675,LL-16840,CA-2018-120222,25/04/2018,19.05,02/05/2018
6889,90032.0,OFF-BI-10000666,LL-16840,CA-2018-120222,25/04/2018,73.344,02/05/2018
6890,31907.0,TEC-PH-10001552,SS-20140,CA-2018-164756,18/09/2018,95.68,22/09/2018
6891,31907.0,OFF-PA-10000673,SS-20140,CA-2018-164756,18/09/2018,50.96,22/09/2018
6892,31907.0,OFF-AR-10000380,SS-20140,CA-2018-164756,18/09/2018,113.94,22/09/2018
6893,31907.0,OFF-PA-10003848,SS-20140,CA-2018-164756,18/09/2018,25.92,22/09/2018
6894,31907.0,FUR-FU-10002963,SS-20140,CA-2018-164756,18/09/2018,20.32,22/09/2018
6895,31907.0,TEC-PH-10002447,SS-20140,CA-2018-164756,18/09/2018,411.98,22/09/2018
6896,31907.0,OFF-SU-10004261,SS-20140,CA-2018-164756,18/09/2018,34.48,22/09/2018
6897,31907.0,OFF-PA-10003228,SS-20140,CA-2018-164756,18/09/2018,244.55,22/09/2018
6898,44107.0,OFF-BI-10004817,CK-12205,CA-2018-122028,18/08/2018,10.782,25/08/2018
6899,60540.0,FUR-CH-10002880,VS-21820,US-2016-165512,24/05/2016,602.651,26/05/2016
6900,60540.0,OFF-BI-10001249,VS-21820,US-2016-165512,24/05/2016,7.656,26/05/2016
6901,10009.0,TEC-AC-10002402,TN-21040,CA-2016-140557,07/09/2016,559.93,11/09/2016
6902,92646.0,TEC-CO-10001449,HR-14830,US-2018-135013,24/07/2018,2399.96,24/07/2018
6903,60653.0,OFF-FA-10002280,JS-15595,CA-2018-111220,02/09/2018,16.0,08/09/2018
6904,60653.0,OFF-AP-10003278,JS-15595,CA-2018-111220,02/09/2018,5.588,08/09/2018
6905,60653.0,OFF-ST-10003994,JS-15595,CA-2018-111220,02/09/2018,235.92,08/09/2018
6906,94513.0,OFF-ST-10003221,BN-11470,US-2018-149006,06/12/2018,10.68,08/12/2018
6907,48183.0,OFF-BI-10002225,AR-10405,CA-2018-149468,20/05/2018,41.28,20/05/2018
6908,98103.0,TEC-PH-10002584,SW-20455,CA-2017-140249,27/09/2017,1001.584,03/10/2017
6909,29406.0,FUR-FU-10002364,JE-16165,US-2018-135503,10/12/2018,14.76,15/12/2018
6910,43229.0,OFF-BI-10004022,LH-16900,CA-2015-126277,13/09/2015,2.502,18/09/2015
6911,98103.0,FUR-BO-10004709,VG-21790,US-2018-115301,29/07/2018,115.96,02/08/2018
6912,94109.0,OFF-ST-10004340,EM-13960,CA-2018-168942,01/08/2018,186.54,05/08/2018
6913,90049.0,TEC-AC-10001714,EM-13825,US-2018-128398,02/05/2018,159.56,05/05/2018
6914,33407.0,TEC-PH-10002844,JH-15910,CA-2016-104115,12/06/2016,55.984,16/06/2016
6915,60623.0,OFF-ST-10000585,NP-18700,CA-2015-142510,22/12/2015,132.16,29/12/2015
6916,60623.0,OFF-BI-10002824,NP-18700,CA-2015-142510,22/12/2015,17.904,29/12/2015
6917,60623.0,OFF-PA-10001289,NP-18700,CA-2015-142510,22/12/2015,124.032,29/12/2015
6918,95823.0,FUR-CH-10001854,SH-20635,CA-2015-124247,16/12/2015,1403.92,21/12/2015
6919,98115.0,OFF-SU-10003567,BM-11785,CA-2017-105473,16/04/2017,28.8,18/04/2017
6920,19143.0,OFF-BI-10001597,HG-14965,CA-2016-102806,21/05/2016,24.588,28/05/2016
6921,93101.0,OFF-AP-10003287,BM-11140,CA-2018-121706,26/02/2018,356.79,02/03/2018
6922,10011.0,OFF-EN-10001532,PS-19045,CA-2018-109211,04/04/2018,16.98,10/04/2018
6923,36830.0,OFF-LA-10003930,MS-17710,CA-2016-134257,16/03/2016,491.55,19/03/2016
6924,36830.0,OFF-EN-10003845,MS-17710,CA-2016-134257,16/03/2016,7.38,19/03/2016
6925,10035.0,OFF-PA-10002659,JL-15235,CA-2016-137925,30/11/2016,23.66,04/12/2016
6926,10035.0,FUR-BO-10001608,JL-15235,CA-2016-137925,30/11/2016,681.408,04/12/2016
6927,90032.0,OFF-LA-10000305,KM-16660,CA-2017-140046,28/07/2017,18.9,03/08/2017
6928,94109.0,OFF-ST-10003638,RD-19900,CA-2017-140382,23/06/2017,93.68,25/06/2017
6929,94109.0,OFF-LA-10001934,RD-19900,CA-2017-140382,23/06/2017,21.93,25/06/2017
6930,94109.0,TEC-PH-10003012,RD-19900,CA-2017-140382,23/06/2017,862.344,25/06/2017
6931,94109.0,OFF-PA-10001019,RD-19900,CA-2017-140382,23/06/2017,19.98,25/06/2017
6932,19140.0,TEC-PH-10002070,ST-20530,CA-2015-164182,14/07/2015,13.494,18/07/2015
6933,19140.0,TEC-PH-10002583,ST-20530,CA-2015-164182,14/07/2015,23.988,18/07/2015
6934,19140.0,FUR-FU-10001057,ST-20530,CA-2015-164182,14/07/2015,31.984,18/07/2015
6935,19140.0,OFF-AR-10001044,ST-20530,CA-2015-164182,14/07/2015,41.584,18/07/2015
6936,79907.0,TEC-AC-10001767,BP-11095,CA-2018-137365,30/11/2018,95.976,03/12/2018
6937,60653.0,FUR-FU-10000277,TA-21385,CA-2017-129847,02/09/2017,84.272,04/09/2017
6938,79907.0,OFF-PA-10001952,PS-18760,CA-2015-126963,15/06/2015,36.544,15/06/2015
6939,98105.0,TEC-AC-10004420,NP-18700,CA-2017-125094,05/11/2017,479.72,09/11/2017
6940,10009.0,OFF-BI-10001071,SC-20260,CA-2018-107132,26/06/2018,102.368,30/06/2018
6941,10009.0,OFF-SU-10002503,SC-20260,CA-2018-107132,26/06/2018,28.4,30/06/2018
6942,10009.0,OFF-ST-10001490,SC-20260,CA-2018-107132,26/06/2018,713.88,30/06/2018
6943,10009.0,OFF-PA-10003790,SC-20260,CA-2018-107132,26/06/2018,68.52,30/06/2018
6944,90032.0,TEC-PH-10004094,RD-19930,CA-2016-139248,25/07/2016,623.96,30/07/2016
6945,19711.0,OFF-BI-10004876,TH-21115,CA-2015-148369,23/09/2015,11.12,27/09/2015
6946,10011.0,FUR-BO-10003034,GM-14680,CA-2017-106243,30/09/2017,523.92,04/10/2017
6947,95661.0,OFF-FA-10000490,JO-15550,CA-2016-126466,09/11/2016,2.48,13/11/2016
6948,60505.0,OFF-ST-10002574,ZC-21910,CA-2016-130365,25/04/2016,221.024,29/04/2016
6949,60505.0,FUR-CH-10003535,ZC-21910,CA-2016-130365,25/04/2016,128.058,29/04/2016
6950,10011.0,OFF-BI-10001628,AP-10720,CA-2018-143021,19/11/2018,58.408,19/11/2018
6951,10011.0,FUR-TA-10001676,AP-10720,CA-2018-143021,19/11/2018,79.974,19/11/2018
6952,75217.0,TEC-MA-10002790,GK-14620,CA-2016-161767,20/11/2016,479.988,24/11/2016
6953,90008.0,OFF-BI-10001757,HM-14980,CA-2016-129917,02/10/2016,11.808,03/10/2016
6954,90008.0,OFF-BI-10004828,HM-14980,CA-2016-129917,02/10/2016,53.568,03/10/2016
6955,90008.0,TEC-PH-10000369,HM-14980,CA-2016-129917,02/10/2016,503.96,03/10/2016
6956,90004.0,OFF-EN-10003862,LS-16945,CA-2016-115420,25/04/2016,21.34,02/05/2016
6957,31907.0,OFF-BI-10003963,AR-10570,CA-2017-157588,14/07/2017,36.4,19/07/2017
6958,31907.0,FUR-FU-10004848,AR-10570,CA-2017-157588,14/07/2017,51.75,19/07/2017
6959,94110.0,OFF-ST-10001328,RH-19510,CA-2016-167255,27/09/2016,15.51,29/09/2016
6960,94110.0,OFF-PA-10002377,RH-19510,CA-2016-167255,27/09/2016,146.82,29/09/2016
6961,94110.0,OFF-PA-10003441,RH-19510,CA-2016-167255,27/09/2016,12.96,29/09/2016
6962,92503.0,OFF-AR-10002221,TB-21190,CA-2018-162096,10/11/2018,7.8,10/11/2018
6963,29203.0,OFF-EN-10001509,JD-15895,CA-2017-157161,16/07/2017,10.2,20/07/2017
6964,29203.0,OFF-AR-10003338,JD-15895,CA-2017-157161,16/07/2017,22.32,20/07/2017
6965,29203.0,OFF-BI-10004728,JD-15895,CA-2017-157161,16/07/2017,24.1,20/07/2017
6966,29203.0,TEC-AC-10000358,JD-15895,CA-2017-157161,16/07/2017,75.98,20/07/2017
6967,29203.0,OFF-BI-10002764,JD-15895,CA-2017-157161,16/07/2017,6.46,20/07/2017
6968,29203.0,OFF-PA-10001461,JD-15895,CA-2017-157161,16/07/2017,60.12,20/07/2017
6969,10011.0,TEC-PH-10004165,MP-17965,CA-2016-110765,16/10/2016,824.97,20/10/2016
6970,98632.0,FUR-FU-10000010,JB-16000,CA-2017-163937,10/01/2017,24.85,13/01/2017
6971,85023.0,OFF-ST-10000321,AB-10105,CA-2018-153822,19/09/2018,12.624,25/09/2018
6972,85023.0,TEC-AC-10000109,AB-10105,CA-2018-153822,19/09/2018,89.584,25/09/2018
6973,85023.0,TEC-PH-10002415,AB-10105,CA-2018-153822,19/09/2018,471.92,25/09/2018
6974,85023.0,OFF-BI-10001460,AB-10105,CA-2018-153822,19/09/2018,18.18,25/09/2018
6975,77095.0,OFF-AR-10002987,CC-12145,CA-2018-146185,15/09/2018,31.744,19/09/2018
6976,85234.0,OFF-LA-10000443,CY-12745,CA-2016-112144,28/06/2016,5.904,02/07/2016
6977,85234.0,FUR-FU-10004306,CY-12745,CA-2016-112144,28/06/2016,621.76,02/07/2016
6978,72401.0,TEC-PH-10002564,EP-13915,US-2017-119298,25/11/2017,59.98,28/11/2017
6979,30318.0,OFF-PA-10003724,DL-13315,CA-2018-155159,25/11/2018,48.87,29/11/2018
6980,90036.0,OFF-PA-10000483,SO-20335,CA-2018-149076,14/01/2018,154.9,19/01/2018
6981,10024.0,OFF-FA-10000611,BP-11095,CA-2015-146990,07/11/2015,5.92,08/11/2015
6982,10024.0,OFF-PA-10000246,BP-11095,CA-2015-146990,07/11/2015,30.18,08/11/2015
6983,48227.0,OFF-BI-10004728,JA-15970,CA-2017-116526,01/09/2017,24.1,05/09/2017
6984,48227.0,TEC-PH-10002365,JA-15970,CA-2017-116526,01/09/2017,8.78,05/09/2017
6985,48227.0,OFF-AP-10002457,JA-15970,CA-2017-116526,01/09/2017,376.74,05/09/2017
6986,48227.0,OFF-BI-10000320,JA-15970,CA-2017-116526,01/09/2017,29.52,05/09/2017
6987,48227.0,OFF-AR-10004999,JA-15970,CA-2017-116526,01/09/2017,11.96,05/09/2017
6988,48227.0,OFF-BI-10001116,JA-15970,CA-2017-116526,01/09/2017,26.4,05/09/2017
6989,33311.0,OFF-AP-10002651,BB-11545,CA-2018-158561,11/11/2018,1158.12,16/11/2018
6990,79605.0,OFF-AP-10001634,DK-13375,CA-2018-165099,11/12/2018,1.392,13/12/2018
6991,23666.0,OFF-AP-10003266,RH-19600,CA-2016-109386,08/11/2016,44.43,13/11/2016
6992,23666.0,TEC-PH-10002890,RH-19600,CA-2016-109386,08/11/2016,226.2,13/11/2016
6993,23666.0,FUR-FU-10000308,RH-19600,CA-2016-109386,08/11/2016,186.54,13/11/2016
6994,23666.0,OFF-AR-10000380,RH-19600,CA-2016-109386,08/11/2016,265.86,13/11/2016
6995,23666.0,OFF-AR-10000122,RH-19600,CA-2016-109386,08/11/2016,27.9,13/11/2016
6996,89115.0,OFF-AP-10004868,AG-10300,CA-2016-166800,19/11/2016,31.08,26/11/2016
6997,61107.0,OFF-BI-10004002,JB-15400,CA-2018-117443,23/12/2018,13.84,25/12/2018
6998,61107.0,OFF-PA-10004475,JB-15400,CA-2018-117443,23/12/2018,175.872,25/12/2018
6999,92677.0,OFF-PA-10002195,BC-11125,US-2017-134369,16/09/2017,12.96,22/09/2017
7000,40214.0,OFF-AP-10002670,KC-16675,CA-2018-123687,26/05/2018,208.44,29/05/2018
7001,40214.0,OFF-SU-10004498,KC-16675,CA-2018-123687,26/05/2018,25.76,29/05/2018
7002,61761.0,FUR-CH-10003298,DR-12940,CA-2016-104871,30/03/2016,366.744,03/04/2016
7003,90045.0,FUR-FU-10000723,DW-13195,CA-2015-133158,19/08/2015,289.24,21/08/2015
7004,90045.0,OFF-BI-10000632,DW-13195,CA-2015-133158,19/08/2015,69.456,21/08/2015
7005,77642.0,OFF-PA-10000223,ME-18010,CA-2015-126333,23/12/2015,5.184,28/12/2015
7006,10009.0,FUR-CH-10001545,JF-15490,CA-2016-141740,01/11/2016,205.164,05/11/2016
7007,60623.0,FUR-FU-10001546,SP-20860,CA-2015-119466,15/12/2015,8.544,21/12/2015
7008,45503.0,OFF-BI-10001098,KN-16390,CA-2016-154823,21/08/2016,12.828,25/08/2016
7009,45503.0,FUR-CH-10003379,KN-16390,CA-2016-154823,21/08/2016,598.458,25/08/2016
7010,45503.0,FUR-FU-10000193,KN-16390,CA-2016-154823,21/08/2016,25.984,25/08/2016
7011,10035.0,OFF-BI-10000829,GT-14710,US-2015-135881,23/05/2015,17.96,27/05/2015
7012,10035.0,OFF-SU-10003002,GT-14710,US-2015-135881,23/05/2015,5.04,27/05/2015
7013,10035.0,OFF-AP-10002118,GT-14710,US-2015-135881,23/05/2015,208.16,27/05/2015
7014,93905.0,FUR-BO-10001519,DB-12910,CA-2018-141201,09/12/2018,148.257,11/12/2018
7015,40475.0,OFF-AP-10002578,FM-14215,CA-2015-114790,11/03/2015,146.76,13/03/2015
7016,40475.0,TEC-AC-10000710,FM-14215,CA-2015-114790,11/03/2015,32.96,13/03/2015
7017,40475.0,TEC-PH-10000984,FM-14215,CA-2015-114790,11/03/2015,587.97,13/03/2015
7018,40475.0,OFF-PA-10000213,FM-14215,CA-2015-114790,11/03/2015,14.94,13/03/2015
7019,10035.0,OFF-LA-10003720,SM-20005,US-2017-154256,23/06/2017,25.83,27/06/2017
7020,80219.0,OFF-PA-10001837,AP-10915,CA-2015-124737,23/08/2015,15.552,27/08/2015
7021,80219.0,OFF-SU-10004661,AP-10915,CA-2015-124737,23/08/2015,6.8,27/08/2015
7022,80219.0,FUR-FU-10003274,AP-10915,CA-2015-124737,23/08/2015,4.224,27/08/2015
7023,80219.0,TEC-PH-10000149,AP-10915,CA-2015-124737,23/08/2015,143.64,27/08/2015
7024,80219.0,OFF-PA-10000019,AP-10915,CA-2015-124737,23/08/2015,31.104,27/08/2015
7025,80219.0,OFF-PA-10001125,AP-10915,CA-2015-124737,23/08/2015,223.056,27/08/2015
7026,10024.0,TEC-PH-10002538,SP-20545,US-2018-101840,06/02/2018,227.46,12/02/2018
7027,10024.0,OFF-BI-10000279,SP-20545,US-2018-101840,06/02/2018,46.24,12/02/2018
7028,10011.0,OFF-LA-10001045,RD-19585,CA-2018-131653,29/01/2018,5.22,05/02/2018
7029,68025.0,OFF-PA-10003673,MC-17575,US-2017-157840,20/12/2017,33.9,23/12/2017
7030,10011.0,OFF-ST-10002562,EB-13750,CA-2017-145548,11/11/2017,28.14,16/11/2017
7031,10011.0,TEC-AC-10002305,EB-13750,CA-2017-145548,11/11/2017,36.0,16/11/2017
7032,10011.0,OFF-AR-10003373,EB-13750,CA-2017-145548,11/11/2017,92.94,16/11/2017
7033,10011.0,FUR-CH-10003774,EB-13750,CA-2017-145548,11/11/2017,245.646,16/11/2017
7034,10011.0,OFF-BI-10001510,EB-13750,CA-2017-145548,11/11/2017,55.008,16/11/2017
7035,10011.0,OFF-BI-10004236,EB-13750,CA-2017-145548,11/11/2017,35.232,16/11/2017
7036,92105.0,FUR-CH-10004675,JE-15610,CA-2018-119494,09/11/2018,523.392,13/11/2018
7037,33801.0,TEC-CO-10004202,CS-11860,CA-2015-124618,02/05/2015,479.984,04/05/2015
7038,30080.0,OFF-PA-10004255,PB-19105,CA-2018-161970,22/09/2018,12.96,27/09/2018
7039,30080.0,OFF-AR-10003896,PB-19105,CA-2018-161970,22/09/2018,17.94,27/09/2018
7040,10009.0,OFF-ST-10002276,AT-10735,CA-2018-103443,17/12/2018,166.72,23/12/2018
7041,10009.0,OFF-BI-10001617,AT-10735,CA-2018-103443,17/12/2018,24.816,23/12/2018
7042,10009.0,FUR-FU-10000308,AT-10735,CA-2018-103443,17/12/2018,124.36,23/12/2018
7043,19134.0,TEC-CO-10001943,SV-20365,US-2018-165358,18/07/2018,599.97,23/07/2018
7044,19134.0,FUR-CH-10002647,SV-20365,US-2018-165358,18/07/2018,198.744,23/07/2018
7045,19134.0,OFF-SU-10004768,SV-20365,US-2018-165358,18/07/2018,9.184,23/07/2018
7046,75217.0,OFF-PA-10002160,PJ-18835,CA-2017-160136,03/11/2017,9.248,09/11/2017
7047,94521.0,FUR-TA-10003748,NM-18445,CA-2015-150581,08/04/2015,99.592,12/04/2015
7048,94521.0,TEC-AC-10001908,NM-18445,CA-2015-150581,08/04/2015,399.96,12/04/2015
7049,37211.0,OFF-PA-10000552,TR-21325,CA-2017-119515,14/08/2017,15.552,16/08/2017
7050,80013.0,OFF-AR-10003179,BF-11005,CA-2015-141355,25/09/2015,14.576,30/09/2015
7051,92804.0,OFF-BI-10004593,WB-21850,CA-2017-165330,11/12/2017,209.6,11/12/2017
7052,92804.0,OFF-AR-10000914,WB-21850,CA-2017-165330,11/12/2017,23.32,11/12/2017
7053,92804.0,OFF-PA-10000241,WB-21850,CA-2017-165330,11/12/2017,30.98,11/12/2017
7054,92804.0,TEC-AC-10000057,WB-21850,CA-2017-165330,11/12/2017,119.96,11/12/2017
7055,92804.0,FUR-CH-10003774,WB-21850,CA-2017-165330,11/12/2017,363.92,11/12/2017
7056,92804.0,OFF-BI-10002824,WB-21850,CA-2017-165330,11/12/2017,35.808,11/12/2017
7057,92804.0,OFF-BI-10004001,WB-21850,CA-2017-165330,11/12/2017,122.688,11/12/2017
7058,92804.0,FUR-TA-10004619,WB-21850,CA-2017-165330,11/12/2017,892.136,11/12/2017
7059,92804.0,OFF-ST-10000636,WB-21850,CA-2017-165330,11/12/2017,50.22,11/12/2017
